Round: 1, Step 0
G_mean: 0.6983: 0.0158,2.1623,14.0984,191,152,40,7,6,0.4417,0.0533
G_mean: 0.7446: 0.859,8.2019,9.7827,98,578,22,2,47,0.1145,0.0529
G_mean: 0.7446: 0.9394,7.5743,14.1315,113,433,70,3,39,0.4601,0.0694
G_mean: 0.7185: 0.0554,3.2904,3.0435,132,292,28,5,74,0.5231,0.0035
G_mean: 0.7446: 0.9374,8.0838,7.4592,90,389,44,9,8,0.2535,0.0467
G_mean: 0.7955: 0.1283,5.5445,8.9917,291,436,87,6,78,0.9898,0.0291
G_mean: 0.7185: 0.7966,4.0565,14.0027,96,340,42,6,43,0.834,0.0408
G_mean: 0.7382: 0.8416,4.3606,11.7495,209,390,68,2,77,0.1011,0.0392
G_mean: 0.1524: 0.4849,6.9257,5.4759,159,583,81,7,29,0.6867,0.0476
G_mean: 0.8769: 0.7078,9.3212,5.22,78,767,12,4,27,0.482,0.061
G_mean: 0.7221: 0.4599,4.531,10.3553,194,421,77,2,3,0.4127,0.0279
G_mean: 0.7385: 0.8475,7.7851,17.5216,178,657,77,3,46,0.9915,0.0964
G_mean: 0.9461: 0.1699,6.6147,13.6446,26,875,26,2,16,0.6729,0.084
G_mean: 0.7382: 0.5307,1.6634,8.5291,128,346,56,10,45,0.2729,0.0676
G_mean: 0.7446: 0.3602,8.0315,8.2222,164,643,52,3,51,0.3689,0.0463
G_mean: 0.7226: 0.8207,6.5944,8.3335,138,37,86,3,8,0.0525,0.0101
G_mean: 0.0000: 0.5025,9.5355,2.0236,202,833,27,6,30,0.9168,0.0767
G_mean: 0.7321: 0.598,6.7988,8.913,50,212,42,1,91,0.8364,0.0357
Step: 1, max G_mean: 0.9768985503705935, hyperparameter: [0.7188174940046246, 6.000964262995669, 1.4537360620389905, 50.569279778643505, 1007.797615884883, 16.033493888676578, 5.192848771594151, 21.326503606191764, 9.084947028537016e-05, 0.011046926675799738]
Round: 1, Step 2
G_mean: 0.8972: 0.2219,5.589,1.4393,259,878,14,2,89,0.4092,0.0537
G_mean: 0.8198: 0.5632,3.6998,11.2104,276,392,49,2,29,0.5471,0.0556
G_mean: 0.9416: 0.4899,4.4936,3.2903,48,250,58,6,51,0.5763,0.0475
G_mean: 0.0000: 0.6196,3.7827,16.7801,171,1008,16,9,21,0.0001,0.011
G_mean: 0.7288: 0.812,9.0332,6.1373,47,715,62,8,22,0.1935,0.0319
G_mean: 0.1467: 0.439,5.3548,15.3525,177,376,11,7,43,0.2277,0.0584
G_mean: 0.8945: 0.6148,8.872,4.0718,298,599,32,7,41,0.2715,0.0218
G_mean: 0.7185: 0.9082,5.6401,6.397,64,341,61,9,91,0.1284,0.0421
G_mean: 0.7446: 0.0158,1.7281,6.1932,230,937,29,4,5,0.1058,0.0533
G_mean: 0.2810: 0.859,8.2019,16.1389,219,446,22,3,51,0.1145,0.059
G_mean: 0.0000: 0.9394,7.5743,7.1125,124,787,70,3,99,0.4601,0.0593
G_mean: 0.8152: 0.5088,4.2242,3.0435,80,355,38,5,74,0.0624,0.0035
G_mean: 0.7146: 0.5045,8.0838,14.172,90,513,44,9,86,0.4616,0.0467
G_mean: 0.1578: 0.9866,6.2259,8.9917,291,436,39,6,78,0.9898,0.0486
G_mean: 0.8737: 0.8416,4.3606,3.3197,209,654,68,2,86,0.1011,0.0392
G_mean: 0.9795: 0.7078,5.7439,5.22,127,924,46,4,52,0.3461,0.061
G_mean: 0.7317: 0.236,6.6147,13.6446,26,875,26,3,37,0.6729,0.084
G_mean: 0.1567: 0.3602,8.0315,8.2222,164,643,52,7,91,0.1409,0.0571
G_mean: 0.0000: 0.9242,9.5355,2.0236,202,470,64,7,14,0.9168,0.0767
G_mean: 0.7715: 0.3743,4.3327,12.5659,50,407,51,6,91,0.8364,0.0357
Step: 2, max G_mean: 0.9795322369630647, hyperparameter: [0.7077849946371734, 5.743924902743657, 5.220012824119414, 126.79547274191663, 924.3512847892445, 46.35501580940444, 3.932799227638145, 51.69454807705932, 0.34612144248571475, 0.06097792614770029]
Round: 1, Step 3
G_mean: 0.0000: 0.2219,5.589,1.4393,259,878,55,7,89,0.4303,0.0537
G_mean: 0.9798: 0.5632,5.6137,11.2104,205,891,47,3,56,0.5845,0.0429
G_mean: 0.7446: 0.216,4.4936,13.8339,48,755,58,6,51,0.5763,0.0941
